"DonorClientNm","RecipientClientNm","DonationDt","AmountPaid"
"Manildra Group","Australian Labor Party (ALP)","19/06/2007 12:00:00 AM","3000.0000"
"Manildra Group","Australian Labor Party (N.S.W. Branch)","6/02/2007 12:00:00 AM","2000.0000"
"Manildra Group","Australian Labor Party (State of Queensland)","29/10/2006 12:00:00 AM","1500.0000"
"Manildra Group","Australian Labor Party (State of Queensland)","23/08/2006 12:00:00 AM","1500.0000"
"Manildra Group","National Party of Australia","30/07/2006 12:00:00 AM","1100.0000"
"Manildra Group","Australian Labor Party (N.S.W. Branch)","22/11/2006 12:00:00 AM","1000.0000"
"Manildra Group","Australian Labor Party (N.S.W. Branch)","15/12/2006 12:00:00 AM","1000.0000"
"Manildra Group","Australian Labor Party (N.S.W. Branch)","29/04/2007 12:00:00 AM","1000.0000"
"Manildra Group","Australian Labor Party (ALP)","30/07/2006 12:00:00 AM","500.0000"
"Manolas Properties Pty Limited","Liberal Party of Australia, NSW Division","18/07/2006 12:00:00 AM","11000.0000"
"Manolas Properties Pty Limited","Liberal Party of Australia, NSW Division","5/10/2006 12:00:00 AM","2000.0000"
"Manolas Properties Pty Limited","Liberal Party of Australia, NSW Division","9/03/2007 12:00:00 AM","1000.0000"
"Manolas Properties Pty Limited","Liberal Party of Australia, NSW Division","14/03/2007 12:00:00 AM","250.0000"
"Marbal Pty Ltd","Australian Labor Party (N.S.W. Branch)","2/02/2007 12:00:00 AM","100000.0000"
"Maron Investments Pty Ltd","Australian Labor Party (N.S.W. Branch)","15/03/2007 12:00:00 AM","20000.0000"
"Maurice Blackburn","Australian Labor Party (ALP)","14/06/2007 12:00:00 AM","50000.0000"
"Maurice Blackburn","Australian Labor Party (ALP)","14/06/2007 12:00:00 AM","20000.0000"
"Maurice Blackburn","Australian Labor Party (ALP)","14/06/2007 12:00:00 AM","10000.0000"
"Maurice Blackburn","Australian Labor Party (ALP)","14/06/2007 12:00:00 AM","10000.0000"
"Maurice Blackburn","Australian Labor Party (Victorian Branch)","14/11/2006 12:00:00 AM","5000.0000"
"Maurice Blackburn","Australian Labor Party (ALP)","14/06/2007 12:00:00 AM","5000.0000"
"Maurice Blackburn","Australian Labor Party (Victorian Branch)","9/11/2006 12:00:00 AM","4000.0000"
"Maurice Blackburn","Australian Labor Party (Victorian Branch)","17/05/2007 12:00:00 AM","1200.0000"
"Medibank Private","Australian Labor Party (ALP)","7/03/2007 12:00:00 AM","7500.0000"
"Medibank Private","Australian Labor Party (State of Queensland)","10/05/2007 12:00:00 AM","5500.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","19/07/2006 12:00:00 AM","5500.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","10/04/2007 12:00:00 AM","3500.0000"
"Medibank Private","Liberal Party of Australia - Queensland Division","16/04/2007 12:00:00 AM","2000.0000"
"Medibank Private","Australian Labor Party (Victorian Branch)","1/05/2007 12:00:00 AM","1800.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","5/03/2007 12:00:00 AM","1650.0000"
"Medibank Private","Australian Labor Party (Victorian Branch)","12/06/2007 12:00:00 AM","1650.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","19/07/2006 12:00:00 AM","1450.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","20/06/2007 12:00:00 AM","1400.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","5/05/2007 12:00:00 AM","1000.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","9/10/2006 12:00:00 AM","1000.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","13/11/2006 12:00:00 AM","1000.0000"
"Medibank Private","Australian Labor Party (Victorian Branch)","19/02/2007 12:00:00 AM","880.0000"
"Medibank Private","Australian Labor Party (Victorian Branch)","25/05/2007 12:00:00 AM","450.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","3/11/2006 12:00:00 AM","225.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","12/06/2007 12:00:00 AM","190.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","3/10/2006 12:00:00 AM","70.0000"
"Medibank Private","Liberal Party of Australia (Victorian Division)","29/11/2006 12:00:00 AM","40.0000"
"Medicines Australia Inc","Australian Labor Party (ALP)","2/03/2007 12:00:00 AM","27273.0000"
"Medicines Australia Inc","Liberal Party of Australia","16/05/2007 12:00:00 AM","22500.0000"
"Medicines Australia Inc","Liberal Party of Australia, NSW Division","4/12/2006 12:00:00 AM","20000.0000"
"Medicines Australia Inc","Liberal Party of Australia, NSW Division","8/05/2007 12:00:00 AM","20000.0000"
"Medicines Australia Inc","Australian Labor Party (ALP)","20/07/2006 12:00:00 AM","12000.0000"
"Medicines Australia Inc","Australian Labor Party (ALP)","9/08/2006 12:00:00 AM","10909.0000"
"Medicines Australia Inc","Liberal Party of Australia - Queensland Division","4/12/2006 12:00:00 AM","10526.0000"
"Medicines Australia Inc","Liberal Party of Australia - Queensland Division","27/10/2006 12:00:00 AM","9000.0000"
"Medicines Australia Inc","Australian Labor Party (ALP)","26/04/2007 12:00:00 AM","5909.0000"
"Medicines Australia Inc","Liberal Party of Australia - Queensland Division","9/11/2006 12:00:00 AM","5000.0000"
"Medicines Australia Inc","Australian Labor Party (ALP)","26/04/2007 12:00:00 AM","4545.0000"
"Medicines Australia Inc","Liberal Party of Australia - Queensland Division","27/10/2006 12:00:00 AM","4500.0000"
"Medicines Australia Inc","Liberal Party of Australia, NSW Division","8/09/2006 12:00:00 AM","3000.0000"
"Medicines Australia Inc","Liberal Party of Australia","23/03/2007 12:00:00 AM","2000.0000"
"Medicines Australia Inc","Australian Labor Party (N.S.W. Branch)","11/05/2007 12:00:00 AM","2000.0000"
"Medicines Australia Inc","Liberal Party of Australia, NSW Division","6/09/2006 12:00:00 AM","2000.0000"
"Medicines Australia Inc","Liberal Party of Australia (Victorian Division)","26/02/2007 12:00:00 AM","1500.0000"
"Medicines Australia Inc","Liberal Party of Australia (Victorian Division)","26/02/2007 12:00:00 AM","1500.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia","1/06/2007 12:00:00 AM","8250.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Australian Labor Party (ALP)","27/04/2007 12:00:00 AM","5000.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Australian Labor Party (ALP)","18/09/2006 12:00:00 AM","4000.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","23/11/2006 12:00:00 AM","2200.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","8/05/2007 12:00:00 AM","2000.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","8/05/2007 12:00:00 AM","2000.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia","23/10/2006 12:00:00 AM","1500.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia","28/09/2006 12:00:00 AM","1000.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Australian Labor Party (ALP)","20/07/2006 12:00:00 AM","1000.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","2/02/2007 12:00:00 AM","1000.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","7/03/2007 12:00:00 AM","800.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia","12/10/2006 12:00:00 AM","750.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","10/07/2006 12:00:00 AM","550.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","6/09/2006 12:00:00 AM","500.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","28/02/2007 12:00:00 AM","500.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","9/03/2007 12:00:00 AM","250.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","15/08/2006 12:00:00 AM","250.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","22/11/2006 12:00:00 AM","250.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","8/09/2006 12:00:00 AM","250.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Australian Labor Party (N.S.W. Branch)","6/12/2006 12:00:00 AM","150.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","15/12/2006 12:00:00 AM","130.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","2/03/2007 12:00:00 AM","125.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","31/08/2006 12:00:00 AM","120.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","23/02/2007 12:00:00 AM","120.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","22/09/2006 12:00:00 AM","120.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","23/09/2006 12:00:00 AM","120.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","27/10/2006 12:00:00 AM","100.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","8/10/2006 12:00:00 AM","75.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","13/12/2006 12:00:00 AM","65.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia","27/10/2006 12:00:00 AM","40.0000"
"Merck, Sharp & Dohme (Australia) Pty Limited","Liberal Party of Australia, NSW Division","19/09/2006 12:00:00 AM","20.0000"
"Meriton Apartments Pty Limited","Australian Labor Party (N.S.W. Branch)","16/08/2006 12:00:00 AM","100000.0000"
"Meriton Apartments Pty Limited","Liberal Party of Australia, NSW Division","2/08/2006 12:00:00 AM","50000.0000"
"Meriton Apartments Pty Limited","Liberal Party of Australia, NSW Division","14/12/2006 12:00:00 AM","10000.0000"
"Meriton Apartments Pty Limited","Liberal Party of Australia, NSW Division","6/03/2007 12:00:00 AM","5000.0000"
"Meriton Apartments Pty Limited","Australian Labor Party (N.S.W. Branch)","19/03/2007 12:00:00 AM","5000.0000"
"Metcash Limited","National Party of Australia (Queensland)","14/09/2006 12:00:00 AM","20000.0000"
"Metcash Limited","National Party of Australia","31/07/2006 12:00:00 AM","9090.9100"
"Metroplex Management Pty Ltd","Australian Labor Party (State of Queensland)","30/04/2007 12:00:00 AM","10000.0000"
"Mineralogy Pty Ltd","Liberal Party of Australia","16/04/2007 12:00:00 AM","100000.0000"
"Mineralogy Pty Ltd","National Party of Australia (Queensland)","31/07/2006 12:00:00 AM","50000.0000"
"Mineralogy Pty Ltd","Australian Labor Party (Western Australian Branch)","18/07/2006 12:00:00 AM","40000.0000"
"Mineralogy Pty Ltd","Australian Labor Party (Western Australian Branch)","25/10/2006 12:00:00 AM","25000.0000"
"Mineralogy Pty Ltd","Australian Labor Party (Western Australian Branch)","22/03/2007 12:00:00 AM","20000.0000"
"Mineralogy Pty Ltd","National Party of Australia (Queensland)","8/05/2007 12:00:00 AM","10000.0000"
"Mirvac Group","Australian Labor Party (Victorian Branch)","31/10/2006 12:00:00 AM","50000.0000"
"Mirvac Group","Liberal Party of Australia - Queensland Division","15/08/2006 12:00:00 AM","20000.0000"
"Mirvac Group","Australian Labor Party (State of Queensland)","15/08/2006 12:00:00 AM","20000.0000"
"Mirvac Group","Australian Labor Party (Victorian Branch)","30/06/2007 12:00:00 AM","10000.0000"
"Mirvac Group","Forward Brisbane Leadership","14/03/2007 12:00:00 AM","8500.0000"
"Mirvac Group","Australian Labor Party (Victorian Branch)","30/06/2007 12:00:00 AM","5000.0000"
"Mirvac Group","Liberal Party of Australia - Queensland Division","24/08/2006 12:00:00 AM","5000.0000"
"Mirvac Group","Australian Labor Party (Western Australian Branch)","2/08/2006 12:00:00 AM","4000.0000"
"Mirvac Group","Liberal Party of Australia - Queensland Division","7/08/2006 12:00:00 AM","2500.0000"
"Mirvac Group","Australian Labor Party (State of Queensland)","24/08/2006 12:00:00 AM","1500.0000"
"Mirvac Group","Liberal Party of Australia - Queensland Division","7/07/2006 12:00:00 AM","1400.0000"
"Mirvac Group","Australian Labor Party (State of Queensland)","7/03/2007 12:00:00 AM","1000.0000"
"Mirvac Group","Australian Labor Party (State of Queensland)","7/03/2007 12:00:00 AM","1000.0000"
"Mirvac Group","Liberal Party of Australia, NSW Division","8/03/2007 12:00:00 AM","1000.0000"
"Mirvac Group","Liberal Party of Australia, NSW Division","30/10/2006 12:00:00 AM","1000.0000"
"Moran Health Care Group","Australian Labor Party (N.S.W. Branch)","1/06/2007 12:00:00 AM","15000.0000"
"Mowburn Nominees","National Party of Australia (Queensland)","28/08/2006 12:00:00 AM","29000.0000"
"Mr & Mrs J.D & R Woodward","National Party of Australia (Queensland)","9/08/2006 12:00:00 AM","25000.0000"
"Mr and Mrs Ian  McCauley","National Party of Australia (Queensland)","8/09/2006 12:00:00 AM","20000.0000"
"Mr Andreas Antonius Agterhuis","Liberal Party of Australia (Victorian Division)","21/05/2007 12:00:00 AM","20000.0000"
"Mr Bradley O'Carroll","Australian Labor Party (State of Queensland)","12/04/2007 12:00:00 AM","50000.0000"
"Mr Chris Harris","The Greens NSW","7/03/2007 12:00:00 AM","40000.0000"
"Mr Chris Picone","National Party of Australia","1/08/2006 12:00:00 AM","17270.0000"
"Mr David Ian Darling","Liberal Party of Australia","27/03/2007 12:00:00 AM","25000.0000"
"Mr David Ian Darling","Liberal Party of Australia","17/08/2006 12:00:00 AM","20000.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","14/08/2006 12:00:00 AM","3500.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","31/08/2006 12:00:00 AM","1100.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","29/01/2007 12:00:00 AM","1100.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","7/07/2006 12:00:00 AM","1100.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","2/08/2006 12:00:00 AM","1000.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","7/06/2007 12:00:00 AM","1000.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","3/10/2006 12:00:00 AM","500.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","21/08/2006 12:00:00 AM","200.0000"
"Mr David Ian Darling","Liberal Party of Australia (Victorian Division)","7/06/2007 12:00:00 AM","100.0000"
"Mr Edmund Stuart Groves","National Party of Australia (Queensland)","7/12/2006 12:00:00 AM","50000.0000"
"Mr Edmund Stuart Groves","Liberal Party of Australia (Victorian Division)","4/07/2006 12:00:00 AM","10000.0000"
"Mr Edmund Stuart Groves","Liberal Party of Australia - Queensland Division","9/08/2006 12:00:00 AM","5000.0000"
"Mr Edmund Stuart Groves","Australian Labor Party (State of Queensland)","28/08/2006 12:00:00 AM","1500.0000"
"Mr Gary Spence","Forward Brisbane Leadership","29/05/2007 12:00:00 AM","50000.0000"
"Mr Gary Spence","Liberal Party of Australia - Queensland Division","6/05/2007 12:00:00 AM","500.0000"
"Mr Harold Mitchell","Australian Labor Party (Victorian Branch)","31/05/2007 12:00:00 AM","25000.0000"
"Mr James Richard  Vereker","Australian Labor Party (N.S.W. Branch)","27/02/2007 12:00:00 AM","75000.0000"
"Mr John Charles McGauran","Liberal Party of Australia (Victorian Division)","29/05/2007 12:00:00 AM","20000.0000"
"Mr Leonard Darling","Liberal Party of Australia (Victorian Division)","31/07/2006 12:00:00 AM","20000.0000"
"Mr Mark Parnell","Australian Greens - SA","30/06/2007 12:00:00 AM","12840.0000"
"Mr Patrick Thorne","National Party of Australia","1/02/2007 12:00:00 AM","20000.0000"
"Mr Paul Salteri","Australian Labor Party (N.S.W. Branch)","9/03/2007 12:00:00 AM","15000.0000"
"Mr Peter Edwards","Australian Labor Party (Victorian Branch)","23/03/2007 12:00:00 AM","50000.0000"
"Mr Peter Gordon","Australian Labor Party (N.S.W. Branch)","27/04/2007 12:00:00 AM","25000.0000"
"Mr Peter Gordon","Australian Labor Party (N.S.W. Branch)","27/04/2007 12:00:00 AM","1000.0000"
"Mr Peter N Yunghanns","Liberal Party of Australia","15/05/2007 12:00:00 AM","25000.0000"
"Mr R Bone","National Party of Australia (Queensland)","13/09/2006 12:00:00 AM","50000.0000"
"Mr R Bone","National Party of Australia (Queensland)","15/09/2006 12:00:00 AM","5000.0000"
"Mr R Bone","Liberal Party of Australia - Queensland Division","15/09/2006 12:00:00 AM","2000.0000"
"Mr Roger Barsony","The Greens NSW","2/03/2007 12:00:00 AM","50000.0000"
"Ms Elizabeth Bos","Family First Party - VIC","24/11/2006 12:00:00 AM","25000.0000"
"Mulpha Australia Ltd","Australian Labor Party (ALP)","26/06/2007 12:00:00 AM","200000.0000"
"Multiplex Group","Progressive Business Association Inc","28/12/2006 12:00:00 AM","46000.0000"
"Multiplex Group","Australian Labor Party (N.S.W. Branch)","28/02/2007 12:00:00 AM","33000.0000"
"Multiplex Group","Liberal Party of Australia, NSW Division","16/05/2007 12:00:00 AM","11000.0000"
"Multiplex Group","Liberal Party of Australia, NSW Division","5/02/2007 12:00:00 AM","10000.0000"
"Multiplex Group","Australian Labor Party (State of Queensland)","18/10/2006 12:00:00 AM","10000.0000"
"Multiplex Group","Australian Labor Party (Victorian Branch)","8/08/2006 12:00:00 AM","10000.0000"
"Multiplex Group","Australian Labor Party (Victorian Branch)","6/10/2006 12:00:00 AM","9950.0000"
"Multiplex Group","Liberal Party of Australia, NSW Division","13/04/2007 12:00:00 AM","7000.0000"
"Multiplex Group","Liberal Party of Australia - Queensland Division","28/05/2007 12:00:00 AM","6000.0000"
"Multiplex Group","Australian Labor Party (N.S.W. Branch)","1/11/2006 12:00:00 AM","5000.0000"
"Multiplex Group","Australian Labor Party (State of Queensland)","24/04/2007 12:00:00 AM","3960.0000"
"Multiplex Group","Australian Labor Party (N.S.W. Branch)","2/08/2006 12:00:00 AM","3200.0000"
"Multiplex Group","Australian Labor Party (Victorian Branch)","14/11/2006 12:00:00 AM","3000.0000"
"Multiplex Group","Liberal Party of Australia","28/03/2007 12:00:00 AM","3000.0000"
"Multiplex Group","Australian Labor Party (State of Queensland)","2/10/2006 12:00:00 AM","1500.0000"
"Multiplex Group","Liberal Party of Australia, NSW Division","6/11/2006 12:00:00 AM","750.0000"
"Multiplex Group","Liberal Party of Australia, NSW Division","6/11/2006 12:00:00 AM","750.0000"
"Multiplex Group","Liberal Party of Australia","24/10/2006 12:00:00 AM","500.0000"
"N A Dandolos Pty Ltd ATF The CFMWU Trust","Australian Labor Party (N.S.W. Branch)","5/06/2007 12:00:00 AM","100000.0000"
"Network Ten Pty Limited","Liberal Party of Australia, NSW Division","20/11/2006 12:00:00 AM","20000.0000"
"Northgan Pty Ltd","Liberal Party of Australia (Victorian Division)","5/10/2006 12:00:00 AM","2000.0000"
"Northgan Pty Ltd","Australian Labor Party (Victorian Branch)","30/05/2007 12:00:00 AM","1500.0000"
"Northgan Pty Ltd","Australian Labor Party (Victorian Branch)","4/12/2006 12:00:00 AM","1000.0000"
"NSW Business Chamber Limited","Australian Labor Party (ALP)","27/04/2007 12:00:00 AM","11500.0000"
"NSW Business Chamber Limited","Liberal Party of Australia (Victorian Division)","21/10/2006 12:00:00 AM","1500.0000"
"NSW Business Chamber Limited","Australian Labor Party (N.S.W. Branch)","11/04/2007 12:00:00 AM","1000.0000"
"NSW Business Chamber Limited","Liberal Party of Australia, NSW Division","2/02/2007 12:00:00 AM","350.0000"
"NSW Business Chamber Limited","Liberal Party of Australia, NSW Division","27/10/2006 12:00:00 AM","200.0000"
"NSW Business Chamber Limited","Liberal Party of Australia, NSW Division","2/06/2007 12:00:00 AM","150.0000"
"NSW Nurses Association","Australian Labor Party (N.S.W. Branch)","1/11/2006 12:00:00 AM","33636.0000"
"NSW Nurses Association","Australian Labor Party (N.S.W. Branch)","6/09/2006 12:00:00 AM","3000.0000"
"NSW Nurses Association","Australian Labor Party (N.S.W. Branch)","24/11/2006 12:00:00 AM","1500.0000"
"NSW Nurses Association","Australian Labor Party (N.S.W. Branch)","23/11/2006 12:00:00 AM","1200.0000"
"NSW Nurses Association","Australian Labor Party (N.S.W. Branch)","26/04/2007 12:00:00 AM","1000.0000"
"NSW Nurses Association","Australian Labor Party (N.S.W. Branch)","31/05/2007 12:00:00 AM","1000.0000"
"NSW Nurses Association","Australian Labor Party (N.S.W. Branch)","1/11/2006 12:00:00 AM","1000.0000"
"NSW Nurses Association","Australian Labor Party (N.S.W. Branch)","3/11/2006 12:00:00 AM","900.0000"
"NSW Taxi Council Ltd","Australian Labor Party (N.S.W. Branch)","4/07/2006 12:00:00 AM","17500.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","6/07/2006 12:00:00 AM","10000.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","13/03/2007 12:00:00 AM","6363.6400"
"NSW Taxi Council Ltd","Australian Labor Party (N.S.W. Branch)","11/04/2007 12:00:00 AM","4545.4500"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","4/10/2006 12:00:00 AM","3636.3600"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","6/07/2006 12:00:00 AM","3500.0000"
"NSW Taxi Council Ltd","Australian Labor Party (N.S.W. Branch)","8/02/2007 12:00:00 AM","2500.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","25/06/2007 12:00:00 AM","1800.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","3/05/2007 12:00:00 AM","1727.2700"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","23/02/2007 12:00:00 AM","1500.0000"
"NSW Taxi Council Ltd","Australian Labor Party (N.S.W. Branch)","20/03/2007 12:00:00 AM","1100.0000"
"NSW Taxi Council Ltd","Australian Labor Party (N.S.W. Branch)","1/11/2006 12:00:00 AM","1090.9100"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","20/11/2006 12:00:00 AM","909.0900"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","23/02/2007 12:00:00 AM","500.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","19/02/2007 12:00:00 AM","500.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","22/08/2006 12:00:00 AM","500.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","7/11/2006 12:00:00 AM","500.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","21/03/2007 12:00:00 AM","500.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","25/06/2007 12:00:00 AM","500.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","28/07/2006 12:00:00 AM","454.5500"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","25/10/2006 12:00:00 AM","454.5500"
"NSW Taxi Council Ltd","National Party of Australia","27/02/2007 12:00:00 AM","400.0000"
"NSW Taxi Council Ltd","National Party of Australia","27/02/2007 12:00:00 AM","327.2700"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","23/08/2006 12:00:00 AM","285.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","8/02/2007 12:00:00 AM","250.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","20/04/2007 12:00:00 AM","250.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","25/09/2006 12:00:00 AM","200.0000"
"NSW Taxi Council Ltd","Australian Labor Party (N.S.W. Branch)","22/05/2007 12:00:00 AM","200.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","15/12/2006 12:00:00 AM","181.8200"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","30/08/2006 12:00:00 AM","100.0000"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","19/03/2007 12:00:00 AM","90.9100"
"NSW Taxi Council Ltd","Liberal Party of Australia, NSW Division","19/03/2007 12:00:00 AM","90.9100"
"Oakden Investments Pty Ltd","Liberal Party of Australia - Queensland Division","4/06/2007 12:00:00 AM","20000.0000"
"Oakden Investments Pty Ltd","Australian Labor Party (State of Queensland)","18/08/2006 12:00:00 AM","500.0000"
"Optometrists Association Australia (NSW Division)","Australian Labor Party (N.S.W. Branch)","17/06/2007 12:00:00 AM","12000.0000"
"Optometrists Association Australia (NSW Division)","Liberal Party of Australia, NSW Division","15/01/2007 12:00:00 AM","11000.0000"
"Optometrists Association Australia (NSW Division)","Australian Labor Party (N.S.W. Branch)","3/03/2007 12:00:00 AM","2800.0000"
"Optometrists Association Australia (NSW Division)","Liberal Party of Australia, NSW Division","5/08/2006 12:00:00 AM","2500.0000"
"Optometrists Association Australia (NSW Division)","Liberal Party of Australia, NSW Division","22/01/2007 12:00:00 AM","2200.0000"
"Optometrists Association Australia (NSW Division)","Liberal Party of Australia, NSW Division","22/09/2006 12:00:00 AM","1600.0000"
"Optometrists Association Australia (NSW Division)","Australian Labor Party (N.S.W. Branch)","14/04/2007 12:00:00 AM","1500.0000"
"Optometrists Association Australia (NSW Division)","Australian Labor Party (N.S.W. Branch)","5/06/2007 12:00:00 AM","1500.0000"
"Optometrists Association Australia (NSW Division)","Liberal Party of Australia, NSW Division","14/09/2006 12:00:00 AM","1000.0000"
"Optometrists Association Australia (NSW Division)","Australian Labor Party (N.S.W. Branch)","10/07/2006 12:00:00 AM","300.0000"
"Optometrists Association Australia (NSW Division)","Australian Labor Party (N.S.W. Branch)","7/10/2006 12:00:00 AM","100.0000"
"P & N Beverages Pty Ltd","Australian Labor Party (N.S.W. Branch)","2/03/2007 12:00:00 AM","11000.0000"
"Parker & Partners Pty Ltd","Australian Labor Party (ALP)","11/05/2007 12:00:00 AM","28000.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia, NSW Division","28/08/2006 12:00:00 AM","6000.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia, NSW Division","1/08/2006 12:00:00 AM","2500.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia, NSW Division","1/03/2007 12:00:00 AM","1500.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia, NSW Division","24/05/2007 12:00:00 AM","1250.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia","1/12/2006 12:00:00 AM","1250.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia, NSW Division","1/08/2006 12:00:00 AM","1136.3800"
"Parker & Partners Pty Ltd","Liberal Party (W.A. Division) Inc.","29/05/2007 12:00:00 AM","1000.0000"
"Parker & Partners Pty Ltd","Australian Labor Party (N.S.W. Branch)","16/03/2007 12:00:00 AM","1000.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia, NSW Division","19/03/2007 12:00:00 AM","500.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia, NSW Division","4/09/2006 12:00:00 AM","500.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia","16/11/2006 12:00:00 AM","500.0000"
"Parker & Partners Pty Ltd","Liberal Party of Australia, NSW Division","22/02/2007 12:00:00 AM","454.5500"
"Parker & Partners Pty Ltd","Liberal Party of Australia","18/06/2007 12:00:00 AM","250.0000"
