"DonorClientNm","RecipientClientNm","DonationDt","AmountPaid"
"M/s Joan Scott Darling","Liberal Party of Australia","16/09/2004 12:00:00 AM","10000.0000"
"M/s Joyce Risstrom","The Australian Greenstoria","27/09/2004 12:00:00 AM","5000.0000"
"M/s Judith K Latta","Australian Labor Party (Victorian Branch)","12/09/2004 12:00:00 AM","5000.0000"
"M/s Judith K Latta","Australian Labor Party (Victorian Branch)","12/09/2004 12:00:00 AM","5000.0000"
"M/s Mandy Martin","The Australian Greenstoria","30/07/2004 12:00:00 AM","6500.0000"
"M/s Maria Manning","Australian Labor Party (Northern Territory) Branch","8/06/2005 12:00:00 AM","5000.0000"
"M/s Michelle Quigley","Emily's List Australia","13/07/2004 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","17/08/2004 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","8/09/2004 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","8/10/2004 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","17/11/2004 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","15/12/2004 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","1/02/2005 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","24/02/2005 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","23/03/2005 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","21/04/2005 12:00:00 AM","100.0000"
"M/s Michelle Quigley","Emily's List Australia","22/06/2005 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","17/08/2004 12:00:00 AM","300.0000"
"M/s Molly Robson","Emily's List Australia","4/01/2005 12:00:00 AM","200.0000"
"M/s Molly Robson","Emily's List Australia","29/06/2005 12:00:00 AM","150.0000"
"M/s Molly Robson","Emily's List Australia","23/02/2005 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","22/03/2005 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","18/04/2005 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","19/05/2005 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","21/06/2005 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","7/09/2004 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","7/10/2004 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","16/11/2004 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","14/12/2004 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","31/01/2005 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","12/07/2004 12:00:00 AM","100.0000"
"M/s Molly Robson","Emily's List Australia","16/08/2004 12:00:00 AM","100.0000"
"M/s Naomi Milgrom","Australian Labor Party (State of Queensland)","11/10/2004 12:00:00 AM","4000.0000"
"M/s P M Ledwell","Citizens Electoral Council of Australia","19/10/2004 12:00:00 AM","500.0000"
"M/s P M Ledwell","Citizens Electoral Council of Australia","18/01/2005 12:00:00 AM","500.0000"
"M/s P M Ledwell","Citizens Electoral Council of Australia","31/05/2005 12:00:00 AM","500.0000"
"M/s P M Ledwell","Citizens Electoral Council of Australia","28/07/2004 12:00:00 AM","450.0000"
"M/s P M Ledwell","Citizens Electoral Council of Australia","12/05/2005 12:00:00 AM","280.0000"
"M/s P M Ledwell","Citizens Electoral Council of Australia","19/04/2005 12:00:00 AM","250.0000"
"M/s P M Ledwell","Citizens Electoral Council of Australia","24/06/2005 12:00:00 AM","225.0000"
"M/s P M Ledwell","Citizens Electoral Council of Australia","12/11/2004 12:00:00 AM","200.0000"
"M/s Paula Hunt","Family First Party","27/09/2004 12:00:00 AM","75000.0000"
"M/s Roslyn Tayler","Family First Party","20/08/2004 12:00:00 AM","1557.0000"
"M/s Shelley Archer MLC","Emily's List Australia","18/11/2004 12:00:00 AM","2400.0000"
"M/s Shelley Archer MLC","Emily's List Australia","21/06/2005 12:00:00 AM","100.0000"
"M/s Susan Clarke","Emily's List Australia","6/09/2004 12:00:00 AM","2808.7500"
"M/s Susan Clarke","Emily's List Australia","13/11/2004 12:00:00 AM","400.0000"
"M/s Sylvia  Hale","The Greens NSW","1/10/2004 12:00:00 AM","5500.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","1/10/2004 12:00:00 AM","1000.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","29/11/2004 12:00:00 AM","500.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","4/08/2004 12:00:00 AM","400.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","3/09/2004 12:00:00 AM","350.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","1/11/2004 12:00:00 AM","250.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","10/01/2005 12:00:00 AM","200.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","9/02/2005 12:00:00 AM","200.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","1/03/2005 12:00:00 AM","100.0000"
"M/s Yvonne J Boss","Citizens Electoral Council of Australia","30/03/2005 12:00:00 AM","100.0000"
"Macarthur Regional Constructions Pty Ltd","Liberal Party of Australia","30/06/2005 12:00:00 AM","7500.0000"
"Macarthur Regional Constructions Pty Ltd","Australian Labor Party (ALP)","30/06/2005 12:00:00 AM","3000.0000"
"Macarthur Regional Constructions Pty Ltd","Australian Labor Party (N.S.W. Branch)","30/06/2005 12:00:00 AM","2500.0000"
"Maccade Pty Ltd","Family First Party","15/09/2004 12:00:00 AM","60000.0000"
"Mackay Estates","National Party of Australia (Queensland)","1/10/2004 12:00:00 AM","3300.0000"
"Macquarie Bank","Australian Labor Party (ALP)","23/06/2005 12:00:00 AM","40000.0000"
"Macquarie Bank","Liberal Party of Australia","12/10/2004 12:00:00 AM","25000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","10/06/2005 12:00:00 AM","20000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","12/10/2004 12:00:00 AM","19800.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","19/04/2005 12:00:00 AM","19250.0000"
"Macquarie Bank","Liberal Party of Australia","23/06/2005 12:00:00 AM","15000.0000"
"Macquarie Bank","Liberal Party of Australia (S.A. Division)","29/06/2005 12:00:00 AM","12000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","15/10/2004 12:00:00 AM","11000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","3/09/2004 12:00:00 AM","11000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","1/10/2004 12:00:00 AM","10500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","28/03/2005 12:00:00 AM","10000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","12/05/2005 12:00:00 AM","10000.0000"
"Macquarie Bank","The Liberal Party of Western Australia Pty Ltd","28/01/2005 12:00:00 AM","10000.0000"
"Macquarie Bank","Northern Territory Country Liberal Party","8/06/2005 12:00:00 AM","10000.0000"
"Macquarie Bank","National Party of Australia","2/09/2004 12:00:00 AM","10000.0000"
"Macquarie Bank","National Party of Australia (WA) Inc","28/01/2005 12:00:00 AM","10000.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","3/08/2004 12:00:00 AM","10000.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","23/06/2005 12:00:00 AM","10000.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","3/03/2005 12:00:00 AM","10000.0000"
"Macquarie Bank","Australian Labor Party (Northern Territory) Branch","10/05/2005 12:00:00 AM","10000.0000"
"Macquarie Bank","Liberal Party of Australia (Victorian Division)","13/07/2004 12:00:00 AM","8000.0000"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","2/09/2004 12:00:00 AM","8000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","19/04/2005 12:00:00 AM","7575.7500"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","19/04/2005 12:00:00 AM","7424.2500"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","8/12/2004 12:00:00 AM","6545.4500"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","19/05/2005 12:00:00 AM","6000.0000"
"Macquarie Bank","Liberal Party of Australiamanian Division","1/10/2004 12:00:00 AM","6000.0000"
"Macquarie Bank","The Liberal Party of Western Australia Pty Ltd","17/12/2004 12:00:00 AM","5000.0000"
"Macquarie Bank","Liberal Party of Australia (S.A. Division)","10/05/2005 12:00:00 AM","5000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","23/11/2004 12:00:00 AM","5000.0000"
"Macquarie Bank","Liberal Party of Australia","7/07/2004 12:00:00 AM","5000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","27/08/2004 12:00:00 AM","5000.0000"
"Macquarie Bank","Liberal Party of Australia","1/07/2004 12:00:00 AM","4500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","1/10/2004 12:00:00 AM","4500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","10/08/2004 12:00:00 AM","4000.0000"
"Macquarie Bank","Liberal Party of Australia (Victorian Division)","8/06/2005 12:00:00 AM","4000.0000"
"Macquarie Bank","Liberal Party of Australia","26/08/2004 12:00:00 AM","4000.0000"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","31/01/2005 12:00:00 AM","3896.1000"
"Macquarie Bank","Australian Labor Party (State of Queensland)","13/04/2005 12:00:00 AM","3850.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","22/04/2005 12:00:00 AM","3500.0000"
"Macquarie Bank","Liberal Party of Australia","1/10/2004 12:00:00 AM","3409.0900"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","31/12/2004 12:00:00 AM","3300.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","18/05/2005 12:00:00 AM","3000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","7/03/2005 12:00:00 AM","2750.0000"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","29/09/2004 12:00:00 AM","2500.0000"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","5/04/2005 12:00:00 AM","2500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","10/05/2005 12:00:00 AM","2400.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","12/10/2004 12:00:00 AM","2200.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","13/04/2005 12:00:00 AM","2200.0000"
"Macquarie Bank","Australian Labor Party (Northern Territory) Branch","27/05/2005 12:00:00 AM","2200.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","12/07/2004 12:00:00 AM","2000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","2/09/2004 12:00:00 AM","2000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","31/12/2004 12:00:00 AM","2000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","31/12/2004 12:00:00 AM","2000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","6/08/2004 12:00:00 AM","2000.0000"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","8/06/2005 12:00:00 AM","2000.0000"
"Macquarie Bank","Liberal Party of Australiamanian Division","11/10/2004 12:00:00 AM","2000.0000"
"Macquarie Bank","National Party of Australiatoria","12/10/2004 12:00:00 AM","2000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","26/07/2004 12:00:00 AM","1980.0000"
"Macquarie Bank","Australian Labor Party (State of Queensland)","7/07/2004 12:00:00 AM","1650.0000"
"Macquarie Bank","Australian Labor Party (State of Queensland)","3/06/2005 12:00:00 AM","1650.0000"
"Macquarie Bank","National Party of Australia (Queensland)","19/07/2004 12:00:00 AM","1650.0000"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","31/01/2005 12:00:00 AM","1558.4500"
"Macquarie Bank","Liberal Party of Australia, NSW Division","24/06/2005 12:00:00 AM","1500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","11/03/2005 12:00:00 AM","1500.0000"
"Macquarie Bank","The Liberal Party of Western Australia Pty Ltd","15/12/2004 12:00:00 AM","1500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","1/07/2004 12:00:00 AM","1500.0000"
"Macquarie Bank","Australian Democrats NSW Division","17/08/2004 12:00:00 AM","1500.0000"
"Macquarie Bank","Australian Labor Party (ACT Branch)","29/07/2004 12:00:00 AM","1499.0000"
"Macquarie Bank","Australian Labor Party (Tasmanian Branch)","17/09/2004 12:00:00 AM","1490.0000"
"Macquarie Bank","Australian Labor Party (Tasmanian Branch)","17/09/2004 12:00:00 AM","1490.0000"
"Macquarie Bank","Australian Labor Party (Tasmanian Branch)","17/09/2004 12:00:00 AM","1490.0000"
"Macquarie Bank","Australian Labor Party (Tasmanian Branch)","17/09/2004 12:00:00 AM","1490.0000"
"Macquarie Bank","National Party of Australia (Queensland)","20/06/2005 12:00:00 AM","1250.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","12/10/2004 12:00:00 AM","1200.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","30/03/2005 12:00:00 AM","1100.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","30/03/2005 12:00:00 AM","1100.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","4/04/2005 12:00:00 AM","1100.0000"
"Macquarie Bank","Australian Labor Party (South Australian Branch)","9/06/2005 12:00:00 AM","1100.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","19/04/2005 12:00:00 AM","1100.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","8/02/2005 12:00:00 AM","1100.0000"
"Macquarie Bank","Australian Labor Party (ACT Branch)","15/07/2004 12:00:00 AM","1100.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","27/09/2004 12:00:00 AM","1100.0000"
"Macquarie Bank","Liberal Party of Australia (Victorian Division)","14/07/2004 12:00:00 AM","1100.0000"
"Macquarie Bank","Liberal Party of Australia (Victorian Division)","12/05/2005 12:00:00 AM","1100.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","10/09/2004 12:00:00 AM","1100.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","30/03/2005 12:00:00 AM","1100.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","21/06/2005 12:00:00 AM","1000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","3/08/2004 12:00:00 AM","1000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","1/10/2004 12:00:00 AM","1000.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","2/02/2005 12:00:00 AM","1000.0000"
"Macquarie Bank","The Liberal Party of Western Australia Pty Ltd","23/02/2005 12:00:00 AM","1000.0000"
"Macquarie Bank","National Party of Australia","22/07/2004 12:00:00 AM","1000.0000"
"Macquarie Bank","Australian Labor Party (State of Queensland)","30/03/2005 12:00:00 AM","1000.0000"
"Macquarie Bank","Australian Labor Party (Victorian Branch)","13/07/2004 12:00:00 AM","1000.0000"
"Macquarie Bank","Australian Labor Party (Victorian Branch)","18/11/2004 12:00:00 AM","1000.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","30/09/2004 12:00:00 AM","1000.0000"
"Macquarie Bank","Australian Labor Party (State of Queensland)","7/10/2004 12:00:00 AM","1000.0000"
"Macquarie Bank","Australian Labor Party (South Australian Branch)","9/07/2004 12:00:00 AM","750.0000"
"Macquarie Bank","Australian Labor Party (South Australian Branch)","28/06/2005 12:00:00 AM","750.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","7/12/2004 12:00:00 AM","750.0000"
"Macquarie Bank","Australian Labor Party (South Australian Branch)","7/06/2005 12:00:00 AM","550.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","20/04/2005 12:00:00 AM","550.0000"
"Macquarie Bank","National Party of Australia","27/08/2004 12:00:00 AM","550.0000"
"Macquarie Bank","Liberal Party of Australiamanian Division","27/04/2005 12:00:00 AM","500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","10/05/2005 12:00:00 AM","500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","10/05/2005 12:00:00 AM","500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","26/05/2005 12:00:00 AM","500.0000"
"Macquarie Bank","Liberal Party of Australia (Victorian Division)","22/10/2004 12:00:00 AM","500.0000"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","6/07/2004 12:00:00 AM","500.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","19/04/2005 12:00:00 AM","500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","29/07/2004 12:00:00 AM","500.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","20/09/2004 12:00:00 AM","500.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","8/04/2005 12:00:00 AM","495.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","13/12/2004 12:00:00 AM","400.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","15/10/2004 12:00:00 AM","390.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","28/07/2004 12:00:00 AM","350.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","22/09/2004 12:00:00 AM","350.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","22/09/2004 12:00:00 AM","350.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","26/07/2004 12:00:00 AM","350.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","19/04/2005 12:00:00 AM","350.0000"
"Macquarie Bank","Liberal Party of Australia","21/07/2004 12:00:00 AM","300.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","18/10/2004 12:00:00 AM","300.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","20/10/2004 12:00:00 AM","250.0000"
"Macquarie Bank","National Party of Australia","2/05/2005 12:00:00 AM","250.0000"
"Macquarie Bank","Liberal Party of Australia (S.A. Division)","4/03/2005 12:00:00 AM","240.0000"
"Macquarie Bank","Australian Labor Party (ACT Branch)","12/08/2004 12:00:00 AM","200.0000"
"Macquarie Bank","Australian Labor Party (Western Australian Branch)","13/09/2004 12:00:00 AM","165.0000"
"Macquarie Bank","Liberal Party of Australia - Queensland Division","16/06/2005 12:00:00 AM","150.0000"
"Macquarie Bank","Liberal Party of Australia, NSW Division","23/11/2004 12:00:00 AM","100.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","22/04/2005 12:00:00 AM","100.0000"
"Macquarie Bank","Australian Labor Party (N.S.W. Branch)","15/10/2004 12:00:00 AM","100.0000"
"Macquarie Bank","Australian Labor Party (ALP)","29/09/2004 12:00:00 AM","99.0000"
"Macquarie Bank","National Party of Australia (Queensland)","7/07/2004 12:00:00 AM","40.0000"
"Macquarie Leisure Operations Ltd","Liberal Party of Australia, NSW Division","24/05/2005 12:00:00 AM","2000.0000"
"Macquarie Telecom Pty Ltd","Liberal Party of Australia, NSW Division","12/01/2005 12:00:00 AM","20000.0000"
"Macquarie Telecom Pty Ltd","Australian Labor Party (ALP)","22/07/2004 12:00:00 AM","10000.0000"
"Macquarie Telecom Pty Ltd","Australian Labor Party (ALP)","8/09/2004 12:00:00 AM","1000.0000"
"Macquarie Telecom Pty Ltd","Australian Labor Party (Victorian Branch)","15/09/2004 12:00:00 AM","1000.0000"
"Macquarie Telecom Pty Ltd","Liberal Party of Australia (Victorian Division)","8/10/2004 12:00:00 AM","1000.0000"
"Macquarie Telecom Pty Ltd","Australian Labor Party (Victorian Branch)","21/09/2004 12:00:00 AM","880.0000"
"Macquarie Telecom Pty Ltd","Australian Labor Party (N.S.W. Branch)","20/07/2004 12:00:00 AM","275.0000"
"Madison Technologies Pty Ltd","Family First Party","14/09/2004 12:00:00 AM","1500.0000"
"Madura Plains Proprietors","Liberal Party of Australia (S.A. Division)","14/09/2004 12:00:00 AM","3000.0000"
"Magellan Petroleum Australia Limited","Northern Territory Country Liberal Party","3/06/2005 12:00:00 AM","10000.0000"
"Magellan Petroleum Australia Limited","Australian Labor Party (Northern Territory) Branch","2/06/2005 12:00:00 AM","10000.0000"
"Major Holdings Pty Ltd","The Liberal Party of Western Australia Pty Ltd","20/07/2004 12:00:00 AM","5000.0000"
"Major Holdings Pty Ltd","The Liberal Party of Western Australia Pty Ltd","16/02/2005 12:00:00 AM","4000.0000"
"Major Holdings Pty Ltd","The Liberal Party of Western Australia Pty Ltd","16/02/2005 12:00:00 AM","1000.0000"
"Makab Pty Ltd","Family First Party","7/09/2004 12:00:00 AM","2750.0000"
"Malavoca Pty Ltd","The Liberal Party of Western Australia Pty Ltd","15/02/2005 12:00:00 AM","10000.0000"
"Malavoca Pty Ltd","National Party of Australia (WA) Inc","22/02/2005 12:00:00 AM","5000.0000"
"Mallens Colac Hotel Pty Ltd","Australian Labor Party (South Australian Branch)","1/09/2004 12:00:00 AM","15000.0000"
"Mallontown Pty Ltd","Liberal Party of Australia - Queensland Division","23/09/2004 12:00:00 AM","5000.0000"
"Maloney Hotel Corporation P/L","Liberal Party of Australia, NSW Division","31/08/2004 12:00:00 AM","5000.0000"
"Manafield Holdings Pty Ltd","The Liberal Party of Western Australia Pty Ltd","30/06/2005 12:00:00 AM","2000.0000"
"Mango Hill Pty Ltd","The Liberal Party of Western Australia Pty Ltd","12/02/2005 12:00:00 AM","5000.0000"
"Mango Hill Pty Ltd","The Liberal Party of Western Australia Pty Ltd","10/02/2005 12:00:00 AM","2000.0000"
"Manildra Flour Mills Pty Ltd","Australian Labor Party (N.S.W. Branch)","1/03/2005 12:00:00 AM","15000.0000"
"Manildra Flour Mills Pty Ltd","Australian Labor Party (Victorian Branch)","1/08/2004 12:00:00 AM","15000.0000"
"Manildra Flour Mills Pty Ltd","Australian Labor Party (Victorian Branch)","1/06/2005 12:00:00 AM","7000.0000"
"Manildra Flour Mills Pty Ltd","National Party of Australia","1/06/2005 12:00:00 AM","5454.0000"
"Manildra Flour Mills Pty Ltd","National Party of Australia","1/03/2005 12:00:00 AM","2750.0000"
"Manildra Flour Mills Pty Ltd","Liberal Party of Australia","1/06/2005 12:00:00 AM","2727.0000"
"Manildra Flour Mills Pty Ltd","Liberal Party of Australia, NSW Division","1/04/2005 12:00:00 AM","1818.0000"
"Manildra Flour Mills Pty Ltd","Australian Democrats SA Division","1/02/2005 12:00:00 AM","1500.0000"
"Manildra Flour Mills Pty Ltd","National Party of Australia","1/02/2005 12:00:00 AM","500.0000"
"Manildra Flour Mills Pty Ltd","National Party of Australia","1/03/2005 12:00:00 AM","500.0000"
"Manolas Properties Pty Ltd","Liberal Party of Australia, NSW Division","3/07/2004 12:00:00 AM","11000.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","1/10/2004 12:00:00 AM","5000.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","2/09/2004 12:00:00 AM","5000.0000"
"Maritime Union of Australia","Australian Labor Party (Victorian Branch)","16/09/2004 12:00:00 AM","4000.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","7/10/2004 12:00:00 AM","3500.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","9/02/2005 12:00:00 AM","3000.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","9/02/2005 12:00:00 AM","3000.0000"
"Maritime Union of Australia","Australian Labor Party (Victorian Branch)","21/09/2004 12:00:00 AM","3000.0000"
"Maritime Union of Australia","Australian Labor Party (Victorian Branch)","16/09/2004 12:00:00 AM","2500.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","28/09/2004 12:00:00 AM","2500.0000"
"Maritime Union of Australia","Australian Labor Party (State of Queensland)","16/09/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia","Australian Labor Party (South Australian Branch)","5/10/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia","Australian Labor Party (South Australian Branch)","1/12/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","7/10/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","7/10/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","7/10/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia","Australian Labor Party (Victorian Branch)","31/08/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","9/02/2005 12:00:00 AM","1700.0000"
"Maritime Union of Australia","Australian Labor Party (South Australian Branch)","1/12/2004 12:00:00 AM","1500.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","7/10/2004 12:00:00 AM","1500.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","1/10/2004 12:00:00 AM","1500.0000"
"Maritime Union of Australia","Australian Labor Party (Victorian Branch)","16/09/2004 12:00:00 AM","1500.0000"
"Maritime Union of Australia","Australian Labor Party (Victorian Branch)","27/09/2004 12:00:00 AM","1500.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","7/10/2004 12:00:00 AM","1250.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","7/10/2004 12:00:00 AM","1000.0000"
"Maritime Union of Australia","Australian Labor Party (South Australian Branch)","5/10/2004 12:00:00 AM","1000.0000"
"Maritime Union of Australia","Australian Labor Party (South Australian Branch)","5/10/2004 12:00:00 AM","1000.0000"
"Maritime Union of Australia","Australian Labor Party (South Australian Branch)","5/10/2004 12:00:00 AM","1000.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","9/02/2005 12:00:00 AM","1000.0000"
"Maritime Union of Australia","Australian Labor Party (Victorian Branch)","16/09/2004 12:00:00 AM","1000.0000"
"Maritime Union of Australia","Australian Labor Party (State of Queensland)","7/10/2004 12:00:00 AM","1000.0000"
"Maritime Union of Australia","Australian Labor Party (South Australian Branch)","5/10/2004 12:00:00 AM","1000.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","20/09/2004 12:00:00 AM","500.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","9/02/2005 12:00:00 AM","500.0000"
"Maritime Union of Australia","Australian Labor Party (Western Australian Branch)","9/02/2005 12:00:00 AM","500.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","2/08/2004 12:00:00 AM","500.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","6/08/2004 12:00:00 AM","500.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","2/09/2004 12:00:00 AM","500.0000"
"Maritime Union of Australia","Australian Labor Party (N.S.W. Branch)","13/07/2004 12:00:00 AM","200.0000"
"Maritime Union of Australia-Southern Queensland Branch","Australian Labor Party (State of Queensland)","4/10/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia-Southern Queensland Branch","Australian Labor Party (State of Queensland)","4/10/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia-Southern Queensland Branch","Australian Labor Party (State of Queensland)","4/10/2004 12:00:00 AM","2000.0000"
"Maritime Union of Australia-Southern Queensland Branch","Australian Labor Party (State of Queensland)","4/10/2004 12:00:00 AM","1000.0000"
"Maritime Union of Australia-Southern Queensland Branch","Australian Labor Party (State of Queensland)","4/10/2004 12:00:00 AM","1000.0000"
